"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"1256","32","text","0","1260","0.0-0.0","207",""
"777","32","text","1","3046","0.0-1.0","207",""
"3821","32","text","2","7878","0.0-2.0","207",""
"57774","","survey-likert","3","66684","0.0-3.0","207","{""Q0"":""1"",""Q1"":""1"",""Q2"":""0"",""Q3"":""4"",""Q4"":""6"",""Q5"":""6"",""Q6"":""5"",""Q7"":""2"",""Q8"":""2"",""Q9"":""1""}"
"70858","","survey-likert","4","138568","0.0-4.0","207","{""Q0"":""2"",""Q1"":""4"",""Q2"":""1"",""Q3"":""5"",""Q4"":""1"",""Q5"":""6"",""Q6"":""4"",""Q7"":""4"",""Q8"":""4"",""Q9"":""5""}"
"69177","","survey-likert","5","208767","0.0-5.0","207","{""Q0"":""5"",""Q1"":""5"",""Q2"":""0"",""Q3"":""4"",""Q4"":""6"",""Q5"":""6"",""Q6"":""6"",""Q7"":""6"",""Q8"":""6"",""Q9"":""3"",""Q10"":""6""}"
"43051","","survey-likert","6","252835","0.0-6.0","207","{""Q0"":""0"",""Q1"":""0"",""Q2"":""3"",""Q3"":""2"",""Q4"":""0"",""Q5"":""0"",""Q6"":""1""}"
"9988","","survey-text","7","263841","0.0-7.0","207","{""Q0"":""none""}"
"3206","32","text","8","268058","0.0-8.0","207",""
"39418","","survey-likert","9","308504","0.0-9.0","207","{""Q0"":""5"",""Q1"":""3"",""Q2"":""6"",""Q3"":""3"",""Q4"":""2"",""Q5"":""2"",""Q6"":""0"",""Q7"":""6"",""Q8"":""5"",""Q9"":""0"",""Q10"":""0"",""Q11"":""5"",""Q12"":""0"",""Q13"":""6""}"
"14183","","survey-likert","10","323705","0.0-10.0","207","{""Q0"":""4"",""Q1"":""4"",""Q2"":""6""}"
"22748","","survey-likert","11","347474","0.0-11.0","207","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"12980","","survey-text","12","361469","0.0-12.0","207","{""Q0"":""21"",""Q1"":""FEMALE""}"
"31506","","survey-likert","13","393981","0.0-13.0","207","{""Q0"":""0""}"
"20690","","survey-text","14","415705","0.0-14.0","207","{""Q0"":""I usually take Adderall daily, but I have not taken it today.""}"
"27417","32","text","15","444127","0.0-15.0","207",""
